superior_frontal_gyrus_left,superior_frontal_gyrus_right,orbitofrontal_cortex_left,orbitofrontal_cortex_right,dorsolateral_frontal_cortex_left,dorsolateral_frontal_cortex_right,paracentral_lobule_left,paracentral_lobule_right,postcentral_gyrus_left,postcentral_gyrus_right,dorsolateral_parietal_cortex_left,dorsolateral_parietal_cortex_right,precuneus_left,precuneus_right,anterior_cingulate_cortex_left,anterior_cingulate_cortex_right,posterior_cingulate_cortex_left,posterior_cingulate_cortex_right,isthmus_cingulate_cortex_left,isthmus_cingulate_cortex_right,lateral_temporal_cortex_left,lateral_temporal_cortex_right,mesial_temporal_cortex_left,mesial_temporal_cortex_right,lateral_occipital_cortex_left,lateral_occipital_cortex_right,pericalcarine_cortex_left,pericalcarine_cortex_right,lingual_gyrus_left,lingual_gyrus_right,cuneus_left,cuneus_right,insula_left,insula_right,cerebellar_cortex_left,cerebellar_cortex_right,thalamus_left,thalamus_right,caudate_left,caudate_right,putamen_left,putamen_right,globus_pallidus_left,globus_pallidus_right,brainstem_wo_pons,pons,hippocampus_left,hippocampus_right,amygdala_left,amygdala_right,ventral_diencephalon_left,ventral_diencephalon_right
1.3627378,1.3833178,1.3414662,1.347569,1.4563812,1.524159,1.3681244,1.3828719,1.2879163,1.3476852,1.360353,1.3953604,1.535333,1.5354083,1.1500874,1.1008813,1.3932441,1.4544666,1.5629557,1.561762,1.3226833,1.3215024,1.2822691,1.2836095,1.4927797,1.536094,1.6737608,1.6868259,1.5691121,1.5356365,1.5731043,1.4757901,1.221742,1.2478616,1.1769841,1.1713175,1.2031025,1.2064202,1.0288794,1.0628743,1.5839376,1.5941119,1.1088107,1.1476307,0.94754726,0.94054,1.0702659,1.0506289,1.0078571,1.0040792,0.9642234,0.96719575
1.3383453,1.3243641,1.1909882,1.2033695,1.3611718,1.4193739,1.3657674,1.3615879,1.2776352,1.3328767,1.3792263,1.3942467,1.5869644,1.5654709,1.1790209,1.1538173,1.3688025,1.3669351,1.3784635,1.4063476,1.211572,1.241475,1.2049023,1.1951399,1.5248412,1.5170431,1.8444486,1.8513911,1.646253,1.6008917,1.6275578,1.630281,1.1586225,1.1721663,1.1974213,1.1842703,1.1977233,1.2343657,1.2219163,1.1690254,1.4808246,1.505652,1.0970267,1.1036974,0.9173777,0.9239272,0.91980636,0.9620801,0.8916499,0.92017406,0.9819244,0.9955149
1.3631762,1.3711219,1.2332662,1.2504811,1.4310873,1.4721963,1.3754121,1.393525,1.3167152,1.3565371,1.4457655,1.4538664,1.6379511,1.6382749,1.1716912,1.1515076,1.396104,1.4144499,1.4370905,1.4462568,1.2964712,1.3342313,1.298946,1.3070321,1.7403034,1.73344,1.9832035,1.9873867,1.7404935,1.7119033,1.6468402,1.6676049,1.1864985,1.1958531,1.2155361,1.1948559,1.2865287,1.3173479,1.2197247,1.1802173,1.5392146,1.5282283,1.1382247,1.1794053,0.94806963,0.9361838,0.9822372,1.0261905,0.91811484,0.9630407,1.0424631,1.0439634
1.2851185,1.3247359,1.21877,1.2603827,1.3383585,1.3923738,1.4024327,1.4356897,1.3590258,1.349276,1.3409911,1.3454739,1.5503862,1.5089206,1.1294557,1.10017,1.3246652,1.3925213,1.2019799,1.2435766,1.1997875,1.2150499,1.1851348,1.1874875,1.4790345,1.481992,1.5720209,1.634542,1.4111719,1.4170836,1.4789757,1.5432944,1.0394437,1.0277727,1.1917981,1.1759188,1.0133796,1.0222281,0.84487087,0.85247487,1.4354128,1.3800045,1.0549418,1.0503014,0.90154487,0.9287859,0.9071643,0.86851335,0.91924506,0.8673623,0.84979385,0.84444004
1.2299362,1.2601125,1.1848172,1.202788,1.3350782,1.29516,1.434074,1.4642916,1.4048789,1.3171382,1.3116815,1.2664748,1.4625866,1.4284521,1.0687066,1.0469524,1.276212,1.3462375,1.1219232,1.1317041,1.194734,1.1514868,1.1693541,1.1564797,1.4894682,1.5033369,1.5771179,1.5661284,1.3930507,1.3697659,1.4648778,1.5221523,1.0404046,0.9918373,1.1722466,1.1346827,0.99625134,1.0066007,0.80725396,0.83267486,1.4146494,1.3535888,1.0563064,1.0490218,0.9302105,0.9348507,0.8970374,0.84718466,0.9357824,0.8764436,0.84690547,0.84015405
1.3724234,1.3612927,1.2993674,1.2952793,1.4544325,1.4558643,1.4992236,1.4827161,1.4288545,1.4274008,1.481067,1.4681156,1.6831571,1.6499531,1.3112456,1.2768806,1.5794808,1.6018745,1.4318681,1.5094849,1.2971877,1.277445,1.3054662,1.2413281,1.5813928,1.5467364,1.8442738,1.9736184,1.7060286,1.6591655,1.7974731,1.814338,1.2414364,1.2580116,1.2211418,1.2111042,1.2583153,1.256675,1.1189559,1.1227958,1.4809428,1.4304587,1.1253566,1.1253861,0.9438468,0.9389253,1.0598482,1.0397455,0.98555887,0.96599334,1.0349565,1.0128101
1.420959,1.4258479,1.292685,1.306416,1.5255835,1.5254945,1.5823053,1.5718707,1.4905325,1.4924504,1.5654956,1.5351967,1.7907318,1.7428609,1.3421432,1.3129321,1.640331,1.6811757,1.4806284,1.554731,1.3420416,1.3266783,1.3431612,1.2714686,1.6545296,1.622891,1.9783375,2.0616705,1.7518898,1.7142167,1.8903298,1.8963474,1.2660565,1.2790937,1.2481141,1.2369547,1.2576065,1.2653219,1.1454688,1.1209122,1.5259196,1.4747033,1.1423751,1.159417,0.932228,0.9375837,1.0701141,1.0471685,0.97353774,0.94200605,0.99958324,1.0096681
1.3757081,1.3658158,1.219902,1.2694874,1.4060057,1.4476469,1.3298447,1.3583553,1.3055761,1.3344364,1.3650975,1.3758456,1.6043968,1.5196823,1.3098058,1.2643656,1.5413654,1.535507,1.3932132,1.3816935,1.1651078,1.1682794,1.1679013,1.1621505,1.4869758,1.4926062,1.6713414,1.7311403,1.5659522,1.4897519,1.5252557,1.5845932,1.2196654,1.2208608,1.1479429,1.1470367,1.1249638,1.1116287,1.1880925,1.1454707,1.5484946,1.5756176,1.1486511,1.19375,0.8932164,0.92378616,0.9541812,0.92461693,0.93220204,0.897115,0.96406865,0.96755046
1.452992,1.4524163,1.2685504,1.3100761,1.4490713,1.4723201,1.4581819,1.4754518,1.3564812,1.3728712,1.3702581,1.360472,1.6898354,1.6093719,1.3735619,1.3106953,1.6093944,1.6290317,1.4324946,1.4516482,1.231224,1.2073928,1.1951717,1.1695555,1.423929,1.4350256,1.6352206,1.6966856,1.5300906,1.4923425,1.5604241,1.6146723,1.286714,1.2370405,1.1410362,1.1202021,1.1586031,1.1583405,1.1934117,1.1654941,1.6659594,1.6592444,1.2121731,1.2436225,0.90808225,0.92123055,0.9902526,0.9420084,0.94111586,0.92952937,1.000834,1.013679
1.2137423,1.2070007,1.1677308,1.1537366,1.2329562,1.2381784,1.1973618,1.2266841,1.1420616,1.1469984,1.1683797,1.1579876,1.3236927,1.3235676,1.1361527,1.0887078,1.2122084,1.2247431,1.2484918,1.2439786,1.0811568,1.1122477,1.0496157,1.0582782,1.2709906,1.2569247,1.5520763,1.5530288,1.3528355,1.3382221,1.3740424,1.4216651,1.0258611,1.0345515,1.1596645,1.1858462,1.0828015,1.0769672,0.95096564,0.93650156,1.2350839,1.2141479,1.0340629,1.0272136,0.8916573,0.9209173,0.86726946,0.8899122,0.84014565,0.85026544,0.91633373,0.8941008
1.2046652,1.213142,1.1283981,1.1460835,1.2374698,1.2189959,1.182711,1.2116584,1.1594441,1.118297,1.158385,1.15541,1.2723044,1.2864264,1.1090822,1.0742165,1.2205515,1.2497824,1.2169263,1.2501007,1.09945,1.0670763,1.0595608,1.0284568,1.1879017,1.1938385,1.3694009,1.4021319,1.2790457,1.2491926,1.2659236,1.3261127,1.0293372,1.0518205,1.1367713,1.1260968,1.0193717,1.0524966,0.9092209,0.95189387,1.2225957,1.268526,0.9783858,1.0460165,0.8633373,0.928302,0.910251,0.8821496,0.870521,0.8745196,0.9105385,0.93658996
1.4068516,1.3882283,1.2413076,1.2610499,1.4266315,1.4815904,1.4026728,1.4152523,1.2892469,1.3216265,1.3210511,1.3610451,1.5821557,1.5469958,1.2880478,1.2343386,1.5740274,1.5564835,1.4689069,1.4033104,1.2242798,1.2572559,1.1751275,1.1904031,1.4316555,1.4451488,2.0282943,1.9889762,1.6846716,1.6379751,1.7263461,1.7258141,1.2347602,1.2386322,1.2273973,1.2688695,1.1801383,1.1886557,1.1017476,1.1455258,1.470588,1.4834933,1.034471,1.0500357,0.9935136,0.96848863,0.97028,0.9735867,0.9394293,0.95745873,0.98712856,1.022605
1.5663033,1.5822258,1.3844191,1.3871069,1.5985585,1.6349404,1.6197149,1.6376396,1.4695052,1.4531273,1.458924,1.489359,1.7678483,1.7688601,1.3927729,1.3440664,1.7014251,1.7291617,1.5839108,1.5906875,1.3101281,1.3376676,1.2619941,1.2526362,1.4653718,1.4912088,1.8599774,1.8768538,1.7034503,1.6816508,1.7303677,1.7344977,1.3467052,1.3383731,1.2914342,1.2887412,1.2739729,1.2881322,1.1384844,1.1821431,1.6322734,1.6409771,1.1472156,1.2109408,1.030703,0.9681368,1.0326052,1.0657034,0.9687539,1.0214295,1.087991,1.1030502
1.2258464,1.2508348,1.1744708,1.2062478,1.2503482,1.2868115,1.2782937,1.2482713,1.1399353,1.1758547,1.1951957,1.199706,1.478805,1.4618562,1.154962,1.1136904,1.38279,1.392609,1.3050381,1.2810855,1.0656354,1.1308578,1.1050279,1.0985087,1.2080184,1.2211977,1.3916185,1.4145479,1.3116891,1.3238671,1.2681503,1.3933822,1.0728899,1.154401,1.1197118,1.1332777,1.033364,1.0381193,0.870999,0.89044756,1.2944114,1.3132528,0.9564302,1.0097128,0.860423,0.9276426,0.92900026,0.9152237,0.8814381,0.9236164,0.8835955,0.8840589
1.2438639,1.298795,1.1930355,1.2148197,1.2206812,1.3223786,1.303377,1.2671857,1.0936162,1.2092644,1.1467223,1.2176194,1.3999059,1.4197589,1.1729723,1.1141338,1.3875735,1.4224374,1.2505609,1.2630268,1.0842241,1.1562374,1.1307998,1.143011,1.2562863,1.3573226,1.428474,1.5591474,1.354476,1.4136585,1.3073474,1.4789932,1.0768675,1.1479424,1.16002,1.1582721,1.0534363,1.0681413,0.84099275,0.88100594,1.3140763,1.312273,1.0229928,1.0374517,0.8867318,0.9263174,0.9399825,0.93700975,0.9498415,0.96734554,0.9176807,0.9388991
1.3797028,1.3935575,1.274146,1.2991902,1.4443521,1.4734728,1.2541189,1.2706397,1.2589443,1.3026302,1.3751241,1.3681087,1.5321784,1.494461,1.1864356,1.1451612,1.4303895,1.4182484,1.3854699,1.4264942,1.2050217,1.2328056,1.1424421,1.1112617,1.4073962,1.4480953,1.6512817,1.6692654,1.4714578,1.4547598,1.551044,1.5364807,1.1455451,1.1624556,1.0978211,1.1400591,1.1235442,1.1134728,0.9738549,0.9917704,1.548461,1.5601631,1.1760468,1.1801907,0.8716804,0.9058338,0.94125706,0.912384,0.93751144,0.9150621,0.96113604,0.9365948
1.4491453,1.4618949,1.3229204,1.3377651,1.5128536,1.5264348,1.3413115,1.3328084,1.3502148,1.3693782,1.4249942,1.3840364,1.5457064,1.5203626,1.2285967,1.1939031,1.4884531,1.456761,1.4240004,1.4807411,1.2547199,1.2959236,1.1866233,1.1759541,1.4671758,1.4918694,1.6345237,1.6490312,1.5307249,1.49544,1.5876297,1.546819,1.183231,1.2370045,1.1870533,1.2268623,1.1276157,1.1399562,0.96611685,0.9645448,1.5607116,1.5733418,1.1928865,1.2073864,0.90997,0.91711915,0.96089983,0.9432434,0.9506549,0.9474247,0.9871295,0.973642
1.4114276,1.4781126,1.3945811,1.4053468,1.4259667,1.5120286,1.3869953,1.3197443,1.2291405,1.3068827,1.2998978,1.3608537,1.5207831,1.5579082,1.356889,1.3176035,1.5066729,1.4985977,1.3435066,1.4480792,1.2043622,1.2262961,1.1794999,1.1984154,1.2269666,1.2319388,1.6464391,1.7030666,1.5649662,1.5475214,1.5375606,1.5817504,1.293941,1.3398257,1.2413642,1.1928035,1.185769,1.2882711,1.2486229,1.2864275,1.4961698,1.5113709,1.1008961,1.1560724,0.95161676,0.95398647,1.0464377,1.050861,1.0216419,0.96914876,1.0020511,1.0288079
1.3378975,1.386898,1.2972889,1.2937655,1.3121756,1.4074317,1.2677001,1.277656,1.1802546,1.2618097,1.2089697,1.2750479,1.4565855,1.4582616,1.2626536,1.2186762,1.3453982,1.3935276,1.2775809,1.3495721,1.0938306,1.1553546,1.1034664,1.1421164,1.0971909,1.1324071,1.4945093,1.5617676,1.4205123,1.4183375,1.4232253,1.4878494,1.2121247,1.2444166,1.1565433,1.141714,1.0959357,1.1526004,1.1915872,1.2159384,1.3872905,1.3833404,1.0740094,1.0990142,0.9167122,0.94392157,1.0199697,1.0222086,1.0271454,0.9951636,0.9438276,0.9681964
1.2362187,1.2203707,1.1845567,1.1779127,1.2355431,1.2312429,1.0962614,1.0476098,1.0595207,1.0370075,1.0809438,1.1009833,1.3074524,1.2988755,1.0819616,1.1182357,1.1651337,1.2091022,1.235687,1.2654761,1.0074292,1.0339634,1.009858,1.0402219,1.0644151,1.1218642,1.4476454,1.5289758,1.2813163,1.2850745,1.2623417,1.2640435,1.1284326,1.134265,1.0400835,1.0855721,1.0244864,1.0843018,1.0434165,1.0715028,1.5419216,1.5873259,1.1131475,1.1718668,0.87194216,0.9242633,0.9012803,0.9065461,0.90742266,0.907785,0.8865587,0.90615726
1.2205284,1.2524567,1.1989549,1.2100776,1.2251456,1.284541,1.1696814,1.0955976,1.0637817,1.0850126,1.0845213,1.1243031,1.3441365,1.3322008,1.0724969,1.1311014,1.2610507,1.2842233,1.2742281,1.2787275,0.99041736,1.0754511,1.029195,1.0727493,1.0726609,1.1716496,1.420254,1.4938259,1.3024762,1.3042516,1.2490474,1.2976933,1.0929435,1.1464278,1.0735716,1.1163616,1.0228305,1.0475196,1.0116934,1.0476718,1.5350971,1.5784066,1.0970688,1.1318915,0.86953765,0.91757965,0.8960507,0.9189617,0.89400357,0.9111858,0.84293365,0.8640557
1.2019039,1.2181851,1.1479789,1.1867199,1.2911757,1.3391161,1.2099711,1.2281917,1.1689998,1.2153466,1.1279218,1.1724101,1.3571503,1.2777922,1.0953885,1.066658,1.3105874,1.2685064,1.2235847,1.1800071,1.026257,1.0655563,1.043397,1.0704764,1.1988289,1.1966913,1.4641219,1.4683099,1.3557783,1.3357133,1.3333564,1.2756839,1.0117532,1.1293626,1.1278231,1.1255676,1.1199216,1.1786274,0.9133587,1.0723212,1.339072,1.5241483,1.0454801,1.1689565,0.91207224,0.92712796,0.8764344,0.9189972,0.90760964,0.92647517,0.9275929,0.9236531
1.1005111,1.1055282,1.086382,1.1039381,1.1998725,1.2343291,1.1478614,1.1519401,1.1129138,1.1672364,1.0777398,1.1339055,1.2990413,1.2506396,1.0169386,0.98833656,1.2802099,1.2379291,1.1956377,1.2484087,0.9705316,1.0247257,0.9961609,1.0422533,1.0962315,1.1232195,1.3122163,1.376601,1.2649871,1.2635581,1.2153277,1.2289728,1.012704,1.0813687,0.999975,1.035506,1.1903036,1.1679108,0.947434,1.0007663,1.4227004,1.474908,1.1013848,1.1463097,0.9025409,0.920321,0.90175796,0.9121471,0.8727784,0.868236,0.94412977,0.92646295
1.39117,1.3961127,1.2363367,1.2812109,1.3702772,1.4040946,1.4167159,1.4272105,1.2433442,1.2830255,1.2073491,1.2543118,1.4834536,1.4617392,1.3395963,1.3092963,1.5167778,1.4874073,1.3404459,1.3676251,1.1398829,1.1489455,1.1007006,1.0929824,1.2095444,1.2354175,1.5675939,1.5896344,1.4041195,1.3547037,1.4133753,1.3704939,1.2523237,1.2638122,1.157802,1.1910913,1.2677869,1.2907903,1.1989969,1.259608,1.5049995,1.5752748,1.1400957,1.2090666,1.0067246,0.95524234,0.96454734,1.0069257,0.9407521,1.0339682,1.0125203,1.0589938
1.3590742,1.3599391,1.2849121,1.3072224,1.3632625,1.3933376,1.3821167,1.3291504,1.169433,1.2546309,1.1857373,1.2631972,1.5243101,1.4608876,1.2949334,1.2734326,1.4568475,1.3954382,1.3816147,1.3649268,1.1596049,1.1726246,1.1298798,1.1344258,1.1943123,1.2178502,1.4819561,1.492609,1.3252727,1.28563,1.4271661,1.3570753,1.3135741,1.301355,1.110396,1.1295564,1.2856777,1.2943623,1.1460981,1.265694,1.6053694,1.6015023,1.1832379,1.3112742,0.97782254,0.95860976,1.0702889,1.0923489,1.0679185,1.0976915,1.071787,1.0922681
1.3137125,1.3515334,1.1698618,1.2218791,1.3080641,1.3513615,1.3951977,1.3761474,1.2265112,1.2689152,1.2208253,1.2426304,1.4139626,1.4440447,1.2094713,1.1997616,1.4741951,1.5167621,1.2272763,1.2176636,1.0824438,1.1398637,1.1106845,1.1422411,1.2743409,1.3153946,1.6396862,1.7822776,1.4623356,1.5081067,1.4846355,1.5254426,1.1226951,1.1384664,1.1387923,1.1824664,1.0958867,1.1679597,1.014297,1.1215473,1.3850816,1.4324961,1.082447,1.2187004,0.95821744,0.9375243,0.89969677,0.94900644,0.91536266,0.970483,0.91487515,0.9607487
1.2541976,1.2934271,1.1756346,1.2178569,1.2499068,1.3094562,1.2899089,1.2860042,1.147751,1.2260187,1.1956,1.225951,1.4300778,1.4700837,1.1643612,1.1445588,1.3636917,1.3701776,1.2091534,1.2388282,1.0867656,1.1385179,1.0917022,1.1188498,1.295496,1.3452275,1.6581783,1.7712815,1.4589792,1.4873043,1.507614,1.5306226,1.0853219,1.1153722,1.0954202,1.0895433,1.1439725,1.1631249,1.0095751,1.123816,1.387007,1.4704587,1.1315134,1.2715989,0.9167415,0.9374616,0.8890367,0.93811125,0.8427765,0.95562077,0.94621354,1.0327809
1.3906076,1.4161931,1.3416808,1.326709,1.3748637,1.4008123,1.3902547,1.4384298,1.2613711,1.3104979,1.3632374,1.3433663,1.6833915,1.6809407,1.3341911,1.3358344,1.456127,1.4821078,1.4181467,1.5047193,1.2332861,1.2453905,1.2293445,1.2495055,1.2554886,1.2462727,1.7272942,1.7670368,1.562156,1.5465158,1.5600357,1.6224109,1.2923137,1.3090857,1.1318114,1.1292138,1.1610403,1.2097621,1.0025797,1.0227873,1.5775511,1.5296923,1.1983821,1.190065,0.92078716,0.94072866,1.0338426,1.0416147,1.0146075,0.9947871,0.95052713,0.98297065
1.3918616,1.3842503,1.3067695,1.3102671,1.3551357,1.3538158,1.3545078,1.3931179,1.2227004,1.2810376,1.306844,1.2868527,1.6104287,1.6052339,1.2954355,1.2851102,1.4164411,1.411356,1.3591313,1.4346597,1.2362686,1.2226834,1.2299225,1.1842793,1.2496896,1.1931775,1.5301473,1.6289561,1.4688092,1.4320775,1.4232602,1.5143874,1.2425257,1.2673378,1.0925533,1.0772486,1.151934,1.1489406,0.9464137,1.0257286,1.5216544,1.5305679,1.2266632,1.1999117,0.899868,0.9374576,1.0623221,0.98259753,1.0846136,0.9836455,0.97740513,0.9192917
1.2188177,1.2457141,1.228886,1.238866,1.3064139,1.3097769,1.2544156,1.2377869,1.2004205,1.2424718,1.208018,1.2468057,1.4333495,1.4437127,1.1599152,1.162815,1.4040058,1.4034774,1.3794799,1.4128463,1.1622877,1.169489,1.1706803,1.1914102,1.2539729,1.2924545,1.6060566,1.7105329,1.414159,1.5006233,1.4165229,1.5444123,1.229509,1.2602787,1.0539486,1.0690498,1.1837773,1.2189449,1.141704,1.1577464,1.419956,1.4289128,1.1079768,1.12365,0.9484775,0.9460234,1.0033303,1.0016346,0.94828904,0.94882023,0.99559057,1.0175923
1.215654,1.2297481,1.2260948,1.2168206,1.2738374,1.3085105,1.2026275,1.176063,1.1367142,1.1996412,1.1601591,1.1898719,1.4000773,1.375591,1.1518495,1.1272799,1.3289144,1.3240914,1.3654898,1.3501147,1.1159424,1.1264439,1.1216046,1.107854,1.0799291,1.1036112,1.4430385,1.4839673,1.3333807,1.3580198,1.3059176,1.3910445,1.2093289,1.2307639,1.0427439,1.0448627,1.157136,1.1598737,1.1307243,1.1387918,1.4170926,1.3928007,1.0890049,1.0728673,0.91984725,0.94421417,1.001229,0.9598427,0.93466157,0.88496625,0.96047276,0.9236345
1.1576205,1.1716241,1.1534293,1.172138,1.2204353,1.2003657,1.2707013,1.2866218,1.1315669,1.1131637,1.1261619,1.1049838,1.4278266,1.4440172,1.070261,1.0567757,1.3065416,1.3420566,1.2763577,1.2939185,1.046883,1.0289407,1.0932242,1.0638739,1.1079632,1.0928794,1.5231917,1.5503345,1.3744938,1.3640862,1.3694793,1.3086145,1.1293882,1.1295158,1.0852479,1.0823315,1.0538001,1.042442,0.84587765,0.92764544,1.3321252,1.3300053,1.0506586,1.0742071,0.8548112,0.9176169,0.9606441,0.9678053,0.9161318,0.9447987,0.88810605,0.8981661
1.155435,1.1871397,1.159186,1.1657367,1.2505517,1.200537,1.2239717,1.2333872,1.1525978,1.1028578,1.1232909,1.0911998,1.384593,1.4374667,1.0539234,1.0554439,1.2302895,1.2709067,1.2672693,1.2930691,1.0752835,1.0303255,1.0936168,1.0538812,1.0467763,1.032107,1.5123991,1.5625472,1.3633821,1.3323381,1.3319523,1.2864704,1.1463253,1.1146158,1.1240777,1.1122385,1.0388242,1.0574391,0.8099678,0.93410856,1.3356801,1.3389646,1.0694671,1.1152723,0.86284375,0.9175855,0.96251637,0.93776214,0.9240635,0.9617988,0.89241385,0.87979996
1.450156,1.4374161,1.4795467,1.4489037,1.5023981,1.4730496,1.3587209,1.3755821,1.3796939,1.3893406,1.4048758,1.3908361,1.6527407,1.6268057,1.2733229,1.2611355,1.4899446,1.4362035,1.5473006,1.5538604,1.3441844,1.3388916,1.3452913,1.3514342,1.3465644,1.3810332,1.6947082,1.7419728,1.5576236,1.563614,1.5123881,1.5224733,1.3610138,1.3525862,1.1821538,1.1948467,1.2283416,1.2597384,1.0486189,1.1148227,1.6434011,1.6466724,1.2797706,1.309345,0.9855484,0.95897716,1.1145967,1.1493194,1.0847751,1.1325495,1.0439452,1.100159
1.4199123,1.3913913,1.4165587,1.390504,1.5297986,1.5009041,1.3254395,1.3342509,1.3476486,1.4288396,1.4930302,1.4739363,1.7180583,1.6761519,1.182497,1.1666573,1.5191579,1.4623046,1.5904621,1.5753841,1.3404368,1.3284466,1.314778,1.2738469,1.4204559,1.3826092,1.9147675,1.9604495,1.6727234,1.6447601,1.6071874,1.6099622,1.3052652,1.3083241,1.3201318,1.3330635,1.3455844,1.342045,0.9583456,1.011657,1.6515365,1.68074,1.3034968,1.3390883,0.95112187,0.92918587,1.0347006,1.0473393,0.9759604,1.0118421,1.023688,1.0475656
1.7310693,1.7129613,1.5688468,1.5439917,1.9256554,1.8970971,1.7050985,1.6477168,1.7859142,1.7698257,1.7409885,1.7554271,1.9005791,1.857655,1.4609109,1.3894427,1.8319619,1.776712,1.7097106,1.6990912,1.4644079,1.4481667,1.37763,1.3576403,1.7659909,1.7832938,1.9695579,2.0862858,1.8608928,1.7871534,1.9015338,1.9162651,1.5675335,1.5757302,1.3226023,1.2928452,1.3326752,1.3272948,1.2640003,1.2560652,1.8457289,1.7981484,1.2367948,1.2373482,0.9314459,0.929446,1.1234341,1.0810887,1.0090473,1.0254539,1.0210123,1.0036759
2.0093367,1.9557717,1.7864941,1.7514921,2.2518423,2.242368,1.8717133,1.7642776,2.0720842,1.9728581,1.9739423,2.0043528,2.1158834,2.1359935,1.5865842,1.4922625,1.9441738,1.9117614,1.9326137,1.9226243,1.6682855,1.6093403,1.5688578,1.498021,2.0767248,2.0706813,2.2839444,2.4323974,2.0846329,2.0283353,2.1053178,2.1878202,1.702058,1.6857271,1.471514,1.4389201,1.4387813,1.4286039,1.3132181,1.3307848,2.124786,2.0607846,1.4373589,1.3321255,0.95535797,0.9243502,1.2199018,1.1385975,1.1737077,1.1024377,1.1097827,1.047108
1.3140485,1.319191,1.2143086,1.2084929,1.4247222,1.4210896,1.4349899,1.4355884,1.3495626,1.3391753,1.3953207,1.3904864,1.51361,1.5441331,1.1715033,1.1009858,1.4414241,1.463774,1.4218092,1.4395012,1.2299087,1.1906289,1.1844231,1.1411619,1.4114028,1.3735613,1.43367,1.4929188,1.3738111,1.3733734,1.4828088,1.5014554,1.2234714,1.1637053,1.0518847,1.0308707,1.1976624,1.1132015,1.1870693,1.1691474,1.5396436,1.5477742,1.1069174,1.1561458,0.88706636,0.91660935,0.92554516,0.90200335,0.8484834,0.869917,0.9771365,0.9559834
1.3890972,1.373313,1.3180696,1.284874,1.5626694,1.5095476,1.4604754,1.4593421,1.4438318,1.3996953,1.520711,1.4665726,1.5698751,1.5916119,1.2101823,1.1386105,1.4673164,1.5086052,1.3968375,1.3928313,1.3468118,1.2896134,1.2133442,1.1765062,1.446773,1.4391984,1.4216939,1.4831909,1.3851495,1.3833857,1.5252924,1.55922,1.2660689,1.1850706,1.0737603,1.0564553,1.1329491,1.0462631,1.2275397,1.1693102,1.6400095,1.6132064,1.1822579,1.1406255,0.865385,0.90832055,0.91914505,0.88600457,0.8801153,0.8726649,0.9207307,0.91938365
1.6013196,1.5981317,1.551621,1.5785362,1.7766589,1.7694441,1.6375463,1.6693227,1.6627358,1.6395531,1.7344999,1.7320471,1.906116,1.911142,1.4444915,1.3522763,1.7752495,1.778428,1.6379261,1.6456621,1.439543,1.4261972,1.2998832,1.2876879,1.5802311,1.5963477,1.7116575,1.8046792,1.5589553,1.5656576,1.7389069,1.8708465,1.4508512,1.460997,1.2584368,1.2777458,1.3369808,1.338694,1.1351207,1.1442842,1.7876189,1.7622362,1.2994505,1.2957742,0.97930557,0.9322915,1.014716,1.0247918,0.9844381,1.0191001,1.0875573,1.1009624
1.7696183,1.7371916,1.6779685,1.6756091,1.9379892,1.9124905,1.7572145,1.770836,1.7954302,1.766236,1.821465,1.8184713,2.085176,2.045478,1.5460732,1.4134787,1.8987538,1.9609925,1.7363988,1.7747543,1.4829475,1.4145588,1.3360819,1.310367,1.6190318,1.5987014,1.8188182,1.9028025,1.6078424,1.6409377,1.7985275,1.9113882,1.4905604,1.5138725,1.2706767,1.3006942,1.3515105,1.3396254,1.1541216,1.1364384,1.9567703,1.9164612,1.301342,1.2740022,0.9254695,0.9092315,0.9983544,0.973434,0.93981886,0.95864236,1.0442901,1.0029628
1.2486941,1.2547606,1.2011697,1.2097628,1.2867247,1.2897913,1.2727717,1.243134,1.1480957,1.1458048,1.1865774,1.1957406,1.4544923,1.3765206,1.1423477,1.1371093,1.3996905,1.3837634,1.216841,1.2758082,1.1082171,1.0970441,1.0660944,1.0985881,1.220709,1.2024528,1.4085926,1.4532527,1.2818751,1.2969218,1.4060693,1.3520232,1.1088958,1.1114002,1.100341,1.1101663,1.1290717,1.1079696,0.87815666,0.91194266,1.4122034,1.3879441,1.1113539,1.094416,0.88095325,0.9064917,0.9002815,0.8785594,0.9024649,0.9084884,0.942033,0.9442413
1.182421,1.1963099,1.1568202,1.181892,1.2218307,1.2446486,1.2131892,1.1804905,1.1001743,1.1308339,1.1479502,1.1603163,1.4132187,1.3470279,1.0882425,1.0813149,1.3200213,1.3147396,1.1544285,1.2459038,1.0627403,1.0680482,1.0394545,1.0626395,1.2061483,1.2223972,1.4685228,1.5286667,1.3173975,1.3441933,1.4262638,1.3808953,1.0403711,1.0651219,1.0515252,1.0528837,1.0863055,1.0885231,0.8437466,0.87396854,1.3510591,1.3468428,1.0700965,1.0669576,0.84989864,0.8968054,0.8594134,0.84029514,0.86851627,0.8654087,0.8957896,0.8987851
